127.0.0.1, 2015-10-01 20:10:27, GET, /user/register, HTTP/1.1, 200, 0.045000
127.0.0.1, 2015-10-01 20:10:31, GET, /user/login, HTTP/1.1, 200, 0.044000
127.0.0.1, 2015-10-01 20:10:33, GET, /user/register, HTTP/1.1, 200, 0.048000
127.0.0.1, 2015-10-01 20:10:35, GET, /user/login, HTTP/1.1, 200, 0.036000
127.0.0.1, 2015-10-01 20:12:21, GET, /user/login, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:12:21, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:12:31, GET, /, HTTP/1.1, 200, 0.057000
127.0.0.1, 2015-10-01 20:13:01, GET, /user, HTTP/1.1, 303, 0.027000
127.0.0.1, 2015-10-01 20:13:01, GET, /user/login, HTTP/1.1, 200, 0.046000
127.0.0.1, 2015-10-01 20:13:08, GET, /user/login, HTTP/1.1, 200, 0.045000
127.0.0.1, 2015-10-01 20:13:12, GET, /user/login, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-10-01 20:13:15, GET, /, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-10-01 20:14:32, GET, /, HTTP/1.1, 200, 0.039000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:14:32, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:41:05, GET, /, HTTP/1.1, 303, 0.066000
127.0.0.1, 2015-10-01 20:41:05, GET, /user/login, HTTP/1.1, 200, 0.050000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 20:41:05, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:41:10, GET, /user/register, HTTP/1.1, 200, 0.049000
127.0.0.1, 2015-10-01 20:41:32, POST, /user/register, HTTP/1.1, 303, 0.313000
127.0.0.1, 2015-10-01 20:41:32, GET, /, HTTP/1.1, 303, 0.032000
127.0.0.1, 2015-10-01 20:41:32, GET, /sign_page, HTTP/1.1, 404, 0.026000
127.0.0.1, 2015-10-01 20:41:50, GET, /user/register, HTTP/1.1, 303, 0.028000
127.0.0.1, 2015-10-01 20:41:50, GET, /user/profile, HTTP/1.1, 200, 0.050000
127.0.0.1, 2015-10-01 20:41:54, POST, /user/profile, HTTP/1.1, 303, 0.206000
127.0.0.1, 2015-10-01 20:41:54, GET, /, HTTP/1.1, 303, 0.023000
127.0.0.1, 2015-10-01 20:41:54, GET, /button, HTTP/1.1, 200, 0.078000
127.0.0.1, 2015-10-01 20:42:05, GET, /admin/design.html/Praxyk, HTTP/1.1, 200, 0.219000
127.0.0.1, 2015-10-01 20:42:08, GET, /button, HTTP/1.1, 200, 0.087000
127.0.0.1, 2015-10-01 20:42:12, GET, /, HTTP/1.1, 303, 0.026000
127.0.0.1, 2015-10-01 20:42:13, GET, /button, HTTP/1.1, 200, 0.089000
127.0.0.1, 2015-10-01 20:42:56, GET, /appadmin, HTTP/1.1, 200, 0.086000
127.0.0.1, 2015-10-01 20:42:56, GET, /appadmin/hooks, HTTP/1.1, 200, 0.127000
127.0.0.1, 2015-10-01 20:42:58, GET, /appadmin/select/db, HTTP/1.1, 200, 0.138000
127.0.0.1, 2015-10-01 20:43:10, GET, /appadmin/update/db/auth_user/1, HTTP/1.1, 200, 0.074000
127.0.0.1, 2015-10-01 20:43:19, POST, /appadmin/update/db/auth_user/1, HTTP/1.1, 303, 0.195000
127.0.0.1, 2015-10-01 20:43:19, GET, /appadmin/select/db, HTTP/1.1, 200, 0.075000
127.0.0.1, 2015-10-01 20:43:28, GET, /appadmin/update/db/auth_user/1, HTTP/1.1, 303, 0.087000
127.0.0.1, 2015-10-01 20:43:28, GET, /appadmin/select/db, HTTP/1.1, 200, 0.070000
127.0.0.1, 2015-10-01 20:43:29, GET, /appadmin/select/db, HTTP/1.1, 200, 0.102000
127.0.0.1, 2015-10-01 20:43:33, GET, /admin/design/Praxyk, HTTP/1.1, 200, 0.320000
127.0.0.1, 2015-10-01 20:43:35, GET, /appadmin, HTTP/1.1, 200, 0.135000
127.0.0.1, 2015-10-01 20:43:35, GET, /appadmin/hooks, HTTP/1.1, 200, 0.104000
127.0.0.1, 2015-10-01 20:48:12, GET, /appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.073000
127.0.0.1, 2015-10-01 20:50:28, POST, /appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.097000
127.0.0.1, 2015-10-01 20:50:29, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-10-01 20:50:29, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2015-10-01 20:50:29, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.009000
127.0.0.1, 2015-10-01 20:50:29, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 20:50:35, POST, /appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.079000
127.0.0.1, 2015-10-01 20:50:39, POST, /appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.348000
127.0.0.1, 2015-10-01 20:51:35, GET, /button, HTTP/1.1, 200, 0.140000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-10-01 20:51:35, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-10-01 20:52:15, GET, /button, HTTP/1.1, 200, 0.220000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 20:52:15, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 20:52:40, GET, /button, HTTP/1.1, 200, 0.083000
127.0.0.1, 2015-10-01 20:52:40, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-10-01 20:52:40, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 20:52:40, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 20:52:40, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.004000

127.0.0.1, 2015-10-01 20:52:40, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 20:52:43, GET, /user/logout, HTTP/1.1, 500, 0.084000
127.0.0.1, 2015-10-01 20:52:45, GET, /admin/default/ticket/Praxyk/127.0.0.1.2015-10-01.20-52-43.152d2c19-ba91-45d8-874c-094666fea683, HTTP/1.1, 200, 0.123000
127.0.0.1, 2015-10-01 20:52:51, GET, /, HTTP/1.1, 303, 0.027000
127.0.0.1, 2015-10-01 20:52:51, GET, /button, HTTP/1.1, 200, 0.091000
127.0.0.1, 2015-10-01 20:52:56, GET, /user/profile, HTTP/1.1, 404, 0.034000
127.0.0.1, 2015-10-01 20:52:58, GET, /button, HTTP/1.1, 200, 0.090000
127.0.0.1, 2015-10-01 20:53:13, GET, /, HTTP/1.1, 303, 0.030000
127.0.0.1, 2015-10-01 20:53:13, GET, /button, HTTP/1.1, 200, 0.074000
127.0.0.1, 2015-10-01 20:53:14, GET, /, HTTP/1.1, 303, 0.032000
127.0.0.1, 2015-10-01 20:53:14, GET, /button, HTTP/1.1, 200, 0.176000
127.0.0.1, 2015-10-01 20:53:18, GET, /user/logout, HTTP/1.1, 500, 0.079000
127.0.0.1, 2015-10-01 20:53:25, GET, /user/change_password, HTTP/1.1, 200, 0.073000
127.0.0.1, 2015-10-01 20:53:42, GET, /, HTTP/1.1, 303, 0.025000
127.0.0.1, 2015-10-01 20:53:42, GET, /user/login, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:53:42, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:53:42, GET, /favicon.ico, HTTP/1.1, 404, 0.001000
127.0.0.1, 2015-10-01 20:53:42, GET, /favicon.ico, HTTP/1.1, 404, 0.001000
127.0.0.1, 2015-10-01 20:53:51, POST, /user/login, HTTP/1.1, 303, 0.107000
127.0.0.1, 2015-10-01 20:53:51, GET, /user/login, HTTP/1.1, 200, 0.037000
127.0.0.1, 2015-10-01 20:54:32, POST, /user/login, HTTP/1.1, 303, 0.319000
127.0.0.1, 2015-10-01 20:54:32, GET, /, HTTP/1.1, 303, 0.023000
127.0.0.1, 2015-10-01 20:54:32, GET, /button, HTTP/1.1, 200, 0.076000
127.0.0.1, 2015-10-01 20:54:37, GET, /user/logout, HTTP/1.1, 303, 0.216000
127.0.0.1, 2015-10-01 20:54:37, GET, /, HTTP/1.1, 303, 0.048000
127.0.0.1, 2015-10-01 20:54:37, GET, /user/login, HTTP/1.1, 200, 0.036000
127.0.0.1, 2015-10-01 20:55:02, GET, /appadmin/, HTTP/1.1, 200, 0.081000
127.0.0.1, 2015-10-01 20:55:03, GET, /appadmin/hooks, HTTP/1.1, 200, 0.097000
127.0.0.1, 2015-10-01 20:55:09, GET, /appadmin/select/db, HTTP/1.1, 200, 0.071000
127.0.0.1, 2015-10-01 20:57:33, GET, /appadmin/select/db, HTTP/1.1, 200, 0.114000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:57:33, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:57:35, GET, /user/profile, HTTP/1.1, 404, 0.039000
127.0.0.1, 2015-10-01 20:57:37, GET, /appadmin/select/db, HTTP/1.1, 200, 0.113000
127.0.0.1, 2015-10-01 20:57:39, GET, /user/logout, HTTP/1.1, 500, 0.204000
127.0.0.1, 2015-10-01 20:57:43, GET, /appadmin/select/db, HTTP/1.1, 200, 0.092000
127.0.0.1, 2015-10-01 20:57:55, GET, /user/change_password, HTTP/1.1, 200, 0.046000
127.0.0.1, 2015-10-01 20:57:57, POST, /user/change_password, HTTP/1.1, 500, 0.112000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/default/ticket/Praxyk/127.0.0.1.2015-10-01.20-57-57.a0072994-65b0-402a-b5b5-8acdb8254ad3, HTTP/1.1, 200, 0.115000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/css/calendar.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/plugin_multiselect/start.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/js/web2py.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/js/calendar.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/css/bootstrap.min.css, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/css/bootstrap_essentials.css, HTTP/1.1, 200, 0.007000
127.0.0.1, 2015-10-01 20:57:59, GET, /admin/static/_2.12.3/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:58:00, GET, /admin/static/_2.12.3/js/bootstrap.min.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:58:00, GET, /admin/static/_2.12.3/images/help.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:58:08, GET, /user/change_password, HTTP/1.1, 200, 0.045000
127.0.0.1, 2015-10-01 20:59:02, GET, /user/change_password, HTTP/1.1, 200, 0.044000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:59:02, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:59:07, GET, /, HTTP/1.1, 303, 0.027000
127.0.0.1, 2015-10-01 20:59:07, GET, /button, HTTP/1.1, 200, 0.094000
127.0.0.1, 2015-10-01 20:59:27, GET, /, HTTP/1.1, 303, 0.057000
127.0.0.1, 2015-10-01 20:59:27, GET, /user/login, HTTP/1.1, 200, 0.050000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 20:59:27, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2015-10-01 20:59:35, POST, /user/login, HTTP/1.1, 303, 0.322000
127.0.0.1, 2015-10-01 20:59:35, GET, /, HTTP/1.1, 303, 0.030000
127.0.0.1, 2015-10-01 20:59:36, GET, /button, HTTP/1.1, 200, 0.121000
127.0.0.1, 2015-10-01 20:59:38, GET, /user/logout, HTTP/1.1, 303, 0.118000
127.0.0.1, 2015-10-01 20:59:38, GET, /, HTTP/1.1, 303, 0.036000
127.0.0.1, 2015-10-01 20:59:38, GET, /user/login, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-10-01 20:59:41, GET, /user/register, HTTP/1.1, 200, 0.062000
127.0.0.1, 2015-10-01 20:59:44, GET, /user/login, HTTP/1.1, 200, 0.045000
127.0.0.1, 2015-10-01 21:02:13, GET, /user/login, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 21:02:13, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2015-10-01 21:02:21, POST, /user/login, HTTP/1.1, 303, 0.104000
127.0.0.1, 2015-10-01 21:02:21, GET, /user/login, HTTP/1.1, 200, 0.043000
127.0.0.1, 2015-10-01 21:02:40, POST, /user/login, HTTP/1.1, 303, 0.236000
127.0.0.1, 2015-10-01 21:02:40, GET, /, HTTP/1.1, 303, 0.026000
127.0.0.1, 2015-10-01 21:02:40, GET, /button, HTTP/1.1, 200, 0.071000
127.0.0.1, 2015-10-01 21:26:08, GET, /button, HTTP/1.1, 404, 0.074000
127.0.0.1, 2015-10-01 21:29:27, GET, /button, HTTP/1.1, 404, 0.031000
127.0.0.1, 2015-10-01 21:31:20, GET, /button, HTTP/1.1, 404, 0.057000
127.0.0.1, 2015-10-01 21:34:38, GET, /button, HTTP/1.1, 404, 0.035000
127.0.0.1, 2015-10-01 21:35:01, GET, /webText, HTTP/1.1, 404, 0.030000
127.0.0.1, 2015-10-01 21:35:04, GET, /webTest, HTTP/1.1, 303, 0.030000
127.0.0.1, 2015-10-01 21:35:04, GET, /user/not_authorized, HTTP/1.1, 200, 0.049000
127.0.0.1, 2015-10-01 21:35:04, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:35:04, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-10-01 21:35:04, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-10-01 21:35:04, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-10-01 21:36:28, GET, /user/not_authorized, HTTP/1.1, 200, 0.048000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2015-10-01 21:36:28, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-10-01 21:36:31, GET, /user/logout, HTTP/1.1, 303, 0.178000
127.0.0.1, 2015-10-01 21:36:31, GET, /, HTTP/1.1, 303, 0.021000
127.0.0.1, 2015-10-01 21:36:31, GET, /user/login, HTTP/1.1, 200, 0.151000
127.0.0.1, 2015-10-01 21:41:24, POST, /user/login, HTTP/1.1, 303, 0.280000
127.0.0.1, 2015-10-01 21:41:24, GET, /, HTTP/1.1, 303, 0.031000
127.0.0.1, 2015-10-01 21:41:24, GET, /webTest, HTTP/1.1, 200, 0.050000
127.0.0.1, 2015-10-01 21:41:29, POST, /pod, HTTP/1.1, 200, 0.139000
127.0.0.1, 2015-10-01 21:42:32, GET, /webTest, HTTP/1.1, 200, 0.057000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/plugin_layouts/layouts/KeepitSimple/css/style.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-10-01 21:42:32, GET, /Praxyk/static/js/web2py.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-10-01 21:42:34, POST, /tlp, HTTP/1.1, 200, 0.085000
127.0.0.1, 2015-10-01 21:43:13, GET, /webTest, HTTP/1.1, 500, 0.099000
127.0.0.1, 2015-10-01 21:43:15, GET, /admin/default/ticket/Praxyk/127.0.0.1.2015-10-01.21-43-13.8aa94f58-475d-43e0-b943-219edb315d18, HTTP/1.1, 303, 0.023000
127.0.0.1, 2015-10-01 21:43:15, GET, /admin, HTTP/1.1, 200, 0.120000
127.0.0.1, 2015-10-01 21:43:15, GET, /admin/static/_2.12.3/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 21:43:15, GET, /admin/static/_2.12.3/css/calendar.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:15, GET, /admin/static/_2.12.3/js/calendar.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/js/web2py.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/plugin_multiselect/start.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/css/bootstrap.min.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/css/bootstrap_essentials.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/js/bootstrap.min.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2015-10-01 21:43:16, GET, /admin/static/_2.12.3/images/questions.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2015-10-01 21:43:19, POST, /admin, HTTP/1.1, 303, 0.168000
127.0.0.1, 2015-10-01 21:43:19, GET, /admin/default/ticket/Praxyk/127.0.0.1.2015-10-01.21-43-13.8aa94f58-475d-43e0-b943-219edb315d18, HTTP/1.1, 200, 0.159000
127.0.0.1, 2015-10-01 21:43:19, GET, /admin/static/_2.12.3/images/help.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2015-10-01 21:43:59, GET, /webTest, HTTP/1.1, 500, 0.119000
127.0.0.1, 2015-10-01 21:44:32, GET, /, HTTP/1.1, 303, 0.034000
127.0.0.1, 2015-10-01 21:44:32, GET, /webInput, HTTP/1.1, 200, 0.110000
127.0.0.1, 2015-10-01 21:44:51, GET, /webInput, HTTP/1.1, 200, 0.048000
127.0.0.1, 2015-10-01 21:44:51, GET, /Praxyk/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-10-01 21:44:51, GET, /Praxyk/static/css/calendar.css, HTTP/1.1, 304, 0.001000
